Round,All India Rank,Choice No.,Institute,Course,Allotted Quota,Allotted/Candidate Category,Cand_Cat_Split,Status
1,8370,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,8376,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8389,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8390,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8420,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8435,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8472,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,8479,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,8499,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8571,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,8579,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8589,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8626,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
2,8645,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8671,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8689,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8734,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8739,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8746,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8790,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8824,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8865,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,8899,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8904,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,8909,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,8973,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,8976,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
2,8996,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9000,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,9029,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9042,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9076,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9088,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9122,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9123,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9127,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9167,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,SC,SC,Retained
1,9216,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,9313,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9419,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9427,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,9455,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9456,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9466,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
2,9470,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9513,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,9524,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,9534,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,9540,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9543,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9551,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9562,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,9566,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,9666,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,9729,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,9734,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,UR,General,Retained
3,9752,3,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Upgraded
3,9783,3,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Upgraded
1,9798,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
3,9871,3,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Upgraded
1,9880,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
1,9946,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10002,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,10005,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,10008,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10050,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10072,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,10106,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10117,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10146,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR OBC (Non-Creamy Layer),,Retained
1,10161,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,10192,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,10210,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10240,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,10242,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10271,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,10273,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10293,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,10315,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
3,10348,4,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Upgraded
1,10371,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,10381,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10425,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,UR,General,Retained
1,10440,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10448,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10456,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10471,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
1,10473,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10478,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,10514,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10570,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10580,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10613,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,UR,General,Not Upgraded
1,10620,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10623,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10634,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10657,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,UR,General,Retained
1,10662,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
1,10687,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10718,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,10748,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,10749,-,"BURDWAN MEDICAL COLLEGE, BURDWAN",MBBS,State Quota,UR,General,Retained
1,10762,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,10775,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10803,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
1,10813,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,10879,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10897,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10900,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10901,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10907,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10935,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,10947,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,10978,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,10991,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,10998,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,11017,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,11032,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,11039,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,11060,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,11078,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,11086,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
3,11087,4,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Upgraded
1,11090,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,11140,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,11151,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,11189,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11217,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11226,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11236,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11268,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11314,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11382,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,11390,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,11441,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11507,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,UR,General,Retained
1,11522,-,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR",MBBS,State Quota,UR,General,Not Upgraded
1,11548,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,11561,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,11564,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11566,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11573,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11685,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11746,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,11751,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,11762,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
2,11765,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11786,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,11805,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11807,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,11835,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,11891,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,11903,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11907,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11908,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,11912,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,11921,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,11926,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
1,11940,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,11978,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,12035,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12055,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
2,12060,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12070,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,12104,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
2,12114,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12125,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
2,12131,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,12202,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,12214,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,12258,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,12284,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-B (Non- Creamy Layer) OBC-B (Non- Creamy Layer),,Retained
1,12296,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,UR,General,Retained
1,12337,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12425,-,"COLLEGE OF MEDICINE AND JNM HOSPITAL, KALYANI",MBBS,State Quota,UR,General,Retained
1,12429,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,12443,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,12462,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12474,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12495,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,12512,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12546,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12572,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,12590,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12673,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,12675,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12680,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
1,12702,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,UR,General,Retained
1,12727,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12730,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,12732,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12770,-,"MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
1,12779,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,12784,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12865,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12900,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,12940,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,12971,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,EWS,EWS,Retained
2,12985,-,"INSTITUTE OF PG MEDICAL EDUCATION AND RESEARCH, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,13011,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,13026,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,13041,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,13087,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,13102,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,13128,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,13139,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
2,13140,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,13147,-,"R.G. KAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
1,13258,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Not Upgraded
1,13271,-,"BANKURA SAMMILANI MEDICAL COLLEGE, BANKURA",MBBS,State Quota,UR,SC,Retained
1,13272,-,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,OBC-A (Non- Creamy Layer) OBC-A (Non- Creamy Layer),,Retained
1,13279,-,"CALCUTTA NATIONAL MEDICAL COLLEGE, KOLKATA",MBBS,State Quota,UR,General,Retained
